Survey Date,trigger_transaction_description,payment_type,trigger_system_name,client_region,price_plan_name,Customer Verbatiam,F_NPS_Score,TNPS,F_EFF_Score,F_FTF_Question,Voice / EServices,Call Type,Cust Age Bucket
08-08-2023 00:00,Promise to Pay,Postpaid,TobiAssist_CC_C3D,Central,RED VIP 20GB Unlimited,30  years with company and still growing in positive ways,10,Promoter,9,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,44 - 54
10-08-2023 00:00,Balance: Enquiry,TopUp,Siebel_01,Western,"RED 1,2GB 100min TopUp",Its because you don't want to cancel the Red 1.2 G data I'm struggling to pay this money its too much,10,Promoter,7,"Yes, but I had to contact Vodacom more than once",Voice,Balance: Enquiry / Account,25 - 34
10-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Central,"RED 1,2GB 100min TopUp",Poor service,0,Detractors,0,"Yes, but I had to contact Vodacom more than once",Voice,Airtime Advance / Product,25 - 34
11-08-2023 00:00,Modify,TopUp,Siebel_01,Western,"RED 1,2GB 100min TopUp",I received a good customer service,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,18 - 24
10-08-2023 00:00,Migration Order: Enquiry,TopUp,Siebel_01,Western,Data - Top Up,"Your agent sold me something false. 
I had to call to get the contracts changed back to what they were. 
I am being charged a fee for the change(!) even though I was assured I wouldn't be.",0,Detractors,0,No,Voice,Migration Order: Enquiry / Account,44 - 54
10-08-2023 00:00,Modify,TopUp,Siebel_01,Mpumalanga,Data - Top Up,The operator was well informed and she was highly effective,10,Promoter,10,Too early to tell,Voice,Modify / Orders,35 - 44
17-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Mpumalanga,"RED 1,2GB 100min TopUp",Vodacom is a responsible shop it satisfies their customers,10,Promoter,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,44 - 54
03-08-2023 00:00,Invoice and Statement,Postpaid,TobiAssist_CC_C3D,Southern Gauteng,SMART S+,Friendly and very capeable consultant,10,Promoter,1,"Yes, straight away",Voice,Invoice and Statement / Billing Enquiry,55 - 64
11-08-2023 00:00,Modify,TopUp,Siebel_01,Limpopo,RED 600MB 50min - TopUp,Cause she talked  to me nicely,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,35 - 44
10-08-2023 00:00,Modify,TopUp,Siebel_01,Western,"RED 1,2GB 200min TopUp",Vodacom operators don't listen to the customer.,3,Detractors,3,Too early to tell,Voice,Modify / Orders,44 - 54
18-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_MII,Kwazulu Natal,Red Flexi Zero,To tell others about  vodacom,10,Promoter,10,"Yes, straight away",Voice,Airtime Advance / Product,NA
11-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,"RED 1,2GB 100min TopUp",A friendly staff she resolved my quarry straight away,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,55 - 64
02-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,"RED 3,6GB 200min TopUp",Jessica has explained to me how I should go about for me to receive Itemized billings although it with a charge.,10,Promoter,10,Too early to tell,Voice,Modify / Orders,55 - 64
03-08-2023 00:00,Modify,TopUp,Siebel_01,Eastern,RED Flexi 140,Very efficient service,10,Promoter,8,"Yes, straight away",Voice,Modify / Orders,65+
01-08-2023 00:00,Upgrade Order: Enquiry,TopUp,Siebel_01,Southern Gauteng,RED Flexi 75,The I had to contact Vodacom several times on various numbers yo speak to a human was frustrating,5,Detractors,4,"Yes, but I had to contact Vodacom more than once",Voice,Upgrade Order: Enquiry / Account,55 - 64
18-08-2023 00:00,Modify,TopUp,Siebel_01,Eastern,Data - Top Up,Poor network connection,10,Promoter,7,"Yes, straight away",Voice,Modify / Orders,25 - 34
14-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,The person who helped me tried her very best to assist me,8,Passive,9,"Yes, straight away",Voice,Modify / Orders,44 - 54
02-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Western,"RED 1,2GB 200min TopUp",Excellent service,10,Promoter,10,"Yes, straight away",E-Service,Promise to Pay / Billing Enquiry,25 - 34
02-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Northern Gauteng,"RED 1,2GB 100min TopUp",All right,10,Promoter,10,"Yes, straight away",E-Service,Promise to Pay / Billing Enquiry,35 - 44
01-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED Flexi 200,Good service delivery,10,Promoter,10,Too early to tell,E-Service,Airtime Advance / Product,35 - 44
02-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Western,RED 600MB 50min - TopUp,Friendly staff member. Clearly explained and quickly understood my problem,10,Promoter,10,"Yes, straight away",E-Service,Promise to Pay / Billing Enquiry,35 - 44
01-08-2023 00:00,Bill Profile: Enquiry,TopUp,Siebel_01,Central,RED 600MB 50min - TopUp,The person who help me first she did understand my situation and and as a vodacom customer I would love to give s big thanks to Shanaaz,10,Promoter,10,"Yes, straight away",E-Service,Bill Profile: Enquiry / Account,25 - 34
10-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Western,"RED 1,2GB 200min TopUp","I can't see who calls me ( no caller Id ) and they said it was because my phone wasn't activated yet, the lady said she sorted it yet I still can't see who calls, I did restart my phone but it didn't work",8,Passive,10,No,E-Service,Modify VAS / Billing Enquiry,44 - 54
18-08-2023 00:00,Modify,TopUp,Siebel_01,Limpopo,Top Up Data,We resolved the matter,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
20-08-2023 00:00,Bonus Bundle,Postpaid,TobiAssist_CC_C3D,Kwazulu Natal,"RED 2,4GB 200min",excellent service from Daniel,10,Promoter,10,"Yes, straight away",Voice,Bonus Bundle / Product,25 - 34
16-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Southern Gauteng,"RED 1,2GB 100min TopUp",Good service,8,Passive,7,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,25 - 34
15-08-2023 00:00,Modify,Postpaid,Siebel_01,Limpopo,SMART S+,Daniel was excellent!!!!,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,65+
10-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,"RED 2,4GB 100min Top Up",All right,9,Promoter,9,"Yes, straight away",Voice,Modify / Orders,35 - 44
10-08-2023 00:00,Modify,TopUp,Siebel_01,Eastern,RED Flexi 140,I liked the operator,9,Promoter,9,"Yes, straight away",Voice,Modify / Orders,65+
10-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,RED 600MB 50min - TopUp,Efficient professional customer service and optimal support,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,35 - 44
10-08-2023 00:00,Modify,Postpaid,Siebel_01,Mpumalanga,"RED 2,4GB 200min",Allways room for improvement,10,Promoter,8,Too early to tell,Voice,Modify / Orders,65+
15-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Mpumalanga,Data - Top Up,10,6,Detractors,9,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,25 - 34
04-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED 600MB 50min - TopUp,All right ,9,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,35 - 44
14-08-2023 00:00,SIM Swap,TopUp,Siebel_01,Northern Gauteng,RED Flexi 75,I am fully satisfied with the service I received from Clint.,10,Promoter,10,"Yes, straight away",Voice,SIM Swap / Orders,44 - 54
19-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,"RED 1,2GB 100min TopUp",The consultant by the Name of Clint managed to resolve my broblem in less than 2 minutes. He even called back to check if my phone network is back on track.,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
19-08-2023 00:00,Modify,Postpaid,Siebel_01,Southern Gauteng,RED 600MB 50min,The service was fast and the person was patient and nice,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,35 - 44
19-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Limpopo,"RED 2,4GB 200min TopUp",Because my request was not processed,10,Promoter,4,"Yes, but I had to contact Vodacom more than once",Voice,Promise to Pay / Billing Enquiry,25 - 34
05-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Central,Data - Top Up,"I didn't get the full information from the 1st person who offered me the contract deal, then the 2nd person also didn't give me the correct information about my payments so thats not good for me or my credit score",4,Detractors,7,Too early to tell,Voice,Promise to Pay / Billing Enquiry,25 - 34
07-08-2023 00:00,#!TransNameJourney!#,TopUp,TobiAssist_CC_C3D,Western,"RED 1,2GB 100min TopUp",Waiting for  agent Clint to come back to me on Thursday best agent the rest hopeless,0,Detractors,0,Too early to tell,Voice,#!TransNameJourney!# / #!transTypeJourney!#,65+
07-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,"RED 3,6GB 200min TopUp",Vodacom is doing/applying unnecessary stuff without my request. Thereby complicating usage of my phone,10,Promoter,7,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,55 - 64
11-08-2023 00:00,Upgrade Order: Enquiry,TopUp,Siebel_01,Eastern,"RED 1,2GB 100min TopUp",Satisfied.,10,Promoter,10,"Yes, straight away",Voice,Upgrade Order: Enquiry / Account,55 - 64
10-08-2023 00:00,Details: Enquiry,TopUp,Siebel_01,Eastern,RED Flexi 260,Well service was excellent ,10,Promoter,10,"Yes, straight away",Voice,Details: Enquiry / Account,55 - 64
10-08-2023 00:00,Handset: Enquiry,TopUp,Siebel_01,Kwazulu Natal,"RED 1,2GB 100min TopUp",Great work keep up the great work,10,Promoter,10,No,Voice,Handset: Enquiry / Device,25 - 34
01-08-2023 00:00,Balance: Enquiry,TopUp,Siebel_01,Northern Gauteng,Top Up Data,"The agent was helpful, patient and did their best to deal with my issue.",10,Promoter,10,Too early to tell,Voice,Balance: Enquiry / Account,44 - 54
05-08-2023 00:00,Upgrade Order: Date Enquiry,TopUp,Siebel_01,Central,"RED 2,4GB 200min TopUp",Phone me please,0,Detractors,0,No,Voice,Upgrade Order: Date Enquiry / Account,44 - 54
05-08-2023 00:00,Balance: Enquiry,TopUp,Siebel_01,Kwazulu Natal,"RED 1,2GB 100min TopUp",Tone of voice when she was explaining to me. The information was crystal clear,10,Promoter,10,"Yes, straight away",Voice,Balance: Enquiry / Account,55 - 64
03-08-2023 00:00,Upgrade Order: Enquiry,Postpaid,Siebel_01,Kwazulu Natal,RED 6GB 200min,Done very professionally,10,Promoter,10,"Yes, straight away",Voice,Upgrade Order: Enquiry / Account,55 - 64
02-08-2023 00:00,Details: Enquiry,TopUp,Siebel_01,Northern Gauteng,Data - Top Up,My honest opinion,5,Detractors,5,"Yes, but I had to contact Vodacom more than once",Voice,Details: Enquiry / Account,44 - 54
03-08-2023 00:00,Roaming: Activated,Postpaid,Siebel_01,Western,RED 6GB 800min,Friendly and helpfull,10,Promoter,10,"Yes, straight away",Voice,Roaming: Activated / Account,65+
18-08-2023 00:00,Details: Enquiry,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,"The service I got from the call was amazing. Great customer service Vodacom, thank you",10,Promoter,10,"Yes, straight away",Voice,Details: Enquiry / Account,25 - 34
18-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED Flexi 140,Every thing was easy for them to make me understand thats why im happy,10,Promoter,10,"Yes, straight away",Voice,Airtime Advance / Product,35 - 44
16-08-2023 00:00,Cancellation Order: Enquiry,TopUp,Siebel_01,Northern Gauteng,RED Flexi 260,Treatment is very good,10,Promoter,10,"Yes, straight away",Voice,Cancellation Order: Enquiry / Account,25 - 34
15-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED 600MB 50min - TopUp,It was good and understandable service,10,Promoter,10,Too early to tell,Voice,Modify / Orders,25 - 34
14-08-2023 00:00,Upgrade Order: Enquiry,TopUp,Siebel_01,Kwazulu Natal,SMART TOP UP S+,I am 20years with Vodacom and always received excellent friendly service,10,Promoter,10,"Yes, straight away",Voice,Upgrade Order: Enquiry / Account,55 - 64
14-08-2023 00:00,Modify,Postpaid,Siebel_01,Central,"RED 2,4GB 200min",Im happy with response,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,44 - 54
11-08-2023 00:00,Modify,TopUp,Siebel_01,Central,Data - Top Up,Good service from the Assistant board service from the network,8,Passive,8,"Yes, straight away",Voice,Modify / Orders,44 - 54
11-08-2023 00:00,Modify,TopUp,Siebel_01,Central,Data - Top Up,Good service from assistance bad network service,8,Passive,8,"Yes, straight away",Voice,Modify / Orders,44 - 54
11-08-2023 00:00,Modify,Postpaid,Siebel_01,Central,"RED 1,2GB 400min",I had a good service from the Assistant I and just having a problem with the network,8,Passive,8,"Yes, straight away",Voice,Modify / Orders,44 - 54
11-08-2023 00:00,Modify,Postpaid,Siebel_01,Central,"RED 1,2GB 100min",Good service from the Assistant poor service from network,9,Promoter,8,"Yes, straight away",Voice,Modify / Orders,44 - 54
02-08-2023 00:00,Modify,TopUp,Siebel_01,Western,RED 600MB 50min - TopUp,Very helpful agent and efficient.,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
17-08-2023 00:00,MSISDN Swap,TopUp,Siebel_01,Western,RED 600MB 50min - TopUp,I never got any response back from them after telling me every day they will call me back to fix my problem still siting with the same problem thats not fixed..and havent been called after they said they gona call back in half and hour,0,Detractors,0,No,Voice,MSISDN Swap / Orders,25 - 34
11-08-2023 00:00,Networks,TopUp,TobiAssist_CC_C3D,Northern Gauteng,RED Flexi 200,Staff inefficient and do not know how to do their own jobs. Theyack initiative,0,Detractors,0,No,Voice,Networks / Product,65+
16-08-2023 00:00,Modify,TopUp,Siebel_01,Western,Data - Top Up,I received a great service,10,Promoter,10,Too early to tell,Voice,Modify / Orders,18 - 24
17-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED Flexi 140,All right ,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,55 - 64
17-08-2023 00:00,Charges: Charge To Bill Enquiry,TopUp,Siebel_01,Southern Gauteng,RED 600MB 50min - TopUp,My queries are always resolved immediately.,10,Promoter,10,"Yes, straight away",Voice,Charges: Charge To Bill Enquiry / Account,55 - 64
15-08-2023 00:00,Contact Address Details: Updated,TopUp,Siebel_01,Kwazulu Natal,"RED 2,4GB 400min TopUp","I tried by phoning 082135 but was told that call volumes were very high and I must call back later. I then tried using the app but  my need could not be resolved on the app. Once I went through the chat room, I got almost immediate help and the consultant",8,Passive,5,"Yes, straight away",Voice,Contact Address Details: Updated / Account,55 - 64
21-08-2023 00:00,Detailed Data Usage,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 140,The conversation was good with the agent but my problem I didn't get the help that I needed,8,Passive,6,No,Voice,Detailed Data Usage / Billing Enquiry,35 - 44
14-08-2023 00:00,Missing Airtime,TopUp,TobiAssist_CC_MII,Limpopo,Red Flexi Zero,Didn't get the assistance that I requested,10,Promoter,5,No,Voice,Missing Airtime / Billing Enquiry,NA
14-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Northern Gauteng,Data - Top Up,They assist me very well,10,Promoter,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,25 - 34
18-08-2023 00:00,Modify,TopUp,Siebel_01,Limpopo,"RED 1,2GB 100min TopUp",The person I was talking to was very good and helpful,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,18 - 24
14-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED 600MB 50min - TopUp,Consultant was very knowledgable and helpful,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,35 - 44
14-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED 600MB 50min - TopUp,Im still waiting for the results of my call to reflect and im not seeing any changes,8,Passive,10,Too early to tell,Voice,Credit Note / Billing Enquiry,18 - 24
07-08-2023 00:00,Cannot Connect: Assisted,Postpaid,Siebel_01,Kwazulu Natal,SMART L+,My problem with my Fibre has still not been attended since the 5 August 2023,4,Detractors,3,No,Voice,Cannot Connect: Assisted / Network,44 - 54
02-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Northern Gauteng,"RED 2,4GB 100min Top Up",I received the best service,10,Promoter,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,18 - 24
11-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Eastern,RED Flexi 260,"I asked Toni to have a human call me. I received the call almost immediately. The lady I spoke to was courteous, and efficient. She apologised for the system taking long and sorted out my problem immediately!",9,Promoter,9,"Yes, straight away",Voice,Bonus Bundle / Product,55 - 64
21-08-2023 00:00,Displays PIN / PUK details,TopUp,ICAP_Prepaid_CallCentre,Western,RED Flexi 120,Excellent service,10,Promoter,10,"Yes, straight away",E-Service,Displays PIN / PUK details / Service,NA
01-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Northern Gauteng,RED Flexi 260,My.quiry were satisfactorily resolved,7,Passive,8,"Yes, straight away",Voice,Bonus Bundle / Product,65+
03-08-2023 00:00,Balances,Prepaid,TobiAssist_CC_C3D,Limpopo,Power 4U,Done ⌛️,8,Passive,8,"Yes, straight away",Voice,Balances / Balances,NA
02-08-2023 00:00,Promise to Pay,Postpaid,TobiAssist_CC_C3D,Eastern,RED VIP 20GB Unlimited,Helped straight away,9,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,65+
02-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,RED Flexi 200,Both consultants were super kind and polite and even chuckled at my feeble jokes,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,65+
11-08-2023 00:00,Missing Airtime,Prepaid,TobiAssist_CC_C3D,Kwazulu Natal,Prepaid150c,Yourll failed to help me,0,Detractors,1,No,Voice,Missing Airtime / Billing Enquiry,NA
21-08-2023 00:00,Invoice and Statement,TopUp,TobiAssist_CC_C3D,Northern Gauteng,SMART TOP UP S+,I need to talk to complains unit. I need to be refunded money deducted without my approval. I have no groser and no money to buy electricity because of that unauthorized deduction,2,Detractors,4,No,Voice,Invoice and Statement / Billing Enquiry,55 - 64
02-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED 600MB 50min - TopUp,10,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
01-08-2023 00:00,Invoice and Statement,Postpaid,TobiAssist_CC_C3D,Northern Gauteng,RED SELECT+,Satisfied  with the final  assistance,10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,Invoice and Statement / Billing Enquiry,55 - 64
